Time,EMG
0.8200759887695312,18
0.8200759887695312,0
0.8200759887695312,8
0.8200759887695312,3
0.8200759887695312,0
0.8200759887695312,0
0.8200759887695312,1
0.8200759887695312,3
0.8200759887695312,0
0.8200759887695312,0
0.8200759887695312,0
0.8200759887695312,0
0.8200759887695312,0
0.8246307373046875,1
0.8246307373046875,4
0.8246307373046875,0
0.8246307373046875,0
0.8246307373046875,0
0.8246307373046875,0
0.8246307373046875,0
0.8257327079772949,0
0.8257327079772949,2
0.8257327079772949,1
0.8257327079772949,0
0.8257327079772949,3
0.8257327079772949,4
0.8257327079772949,0
0.8257327079772949,1
0.8257327079772949,6
0.8257327079772949,0
0.8257327079772949,4
0.8257327079772949,0
0.8257327079772949,4
0.8257327079772949,0
0.8257327079772949,1
0.8257327079772949,0
0.8257327079772949,3
0.8274345397949219,2
0.8274345397949219,4
0.8274345397949219,0
0.8274345397949219,11
0.8274345397949219,13
0.8274345397949219,4
0.8274345397949219,0
0.8274345397949219,0
0.8274345397949219,5
0.8274345397949219,0
0.8274345397949219,0
0.8274345397949219,1
0.8274345397949219,0
0.8274345397949219,0
0.8274345397949219,0
0.8274345397949219,0
0.8274345397949219,0
0.8274345397949219,0
0.8274345397949219,0
0.8274345397949219,0
0.8274345397949219,0
0.8274345397949219,0
0.8274345397949219,0
0.8274345397949219,0
0.8274345397949219,0
0.8274345397949219,0
0.8274345397949219,0
0.8274345397949219,0
0.8274345397949219,0
0.8274345397949219,0
0.8274345397949219,0
0.8274345397949219,0
0.8274345397949219,0
0.8274345397949219,0
0.831061601638794,0
0.831061601638794,0
0.831061601638794,0
0.831061601638794,0
0.831061601638794,0
0.831061601638794,0
0.8317408561706543,0
0.8317408561706543,0
0.8317408561706543,0
0.8317408561706543,2
0.8317408561706543,2
0.8317408561706543,0
0.8317408561706543,4
0.8317408561706543,1
0.8317408561706543,15
0.8317408561706543,3
0.8317408561706543,9
0.8317408561706543,0
0.8317408561706543,5
0.8317408561706543,0
0.8317408561706543,12
0.8317408561706543,9
0.8317408561706543,6
0.8317408561706543,0
0.8317408561706543,6
0.8317408561706543,0
0.8317408561706543,4
0.8317408561706543,1
0.8317408561706543,0
0.8317408561706543,4
0.8317408561706543,7
0.8317408561706543,0
