Time,EMG
0.7680919170379639,1
0.7680919170379639,12
0.7680919170379639,11
0.7680919170379639,34
0.7680919170379639,7
0.7680919170379639,23
0.7680919170379639,3
0.7680919170379639,20
0.7680919170379639,1
0.7680919170379639,16
0.7680919170379639,0
0.7680919170379639,2
0.7680919170379639,7
0.7680919170379639,15
0.7680919170379639,4
0.7680919170379639,5
0.7680919170379639,0
0.7680919170379639,3
0.7680919170379639,0
0.7680919170379639,6
0.7680919170379639,0
0.7680919170379639,2
0.7680919170379639,9
0.7680919170379639,0
0.7680919170379639,2
0.7680919170379639,2
0.7680919170379639,0
0.7680919170379639,2
0.7680919170379639,0
0.7680919170379639,11
0.7680919170379639,12
0.7680919170379639,6
0.7680919170379639,0
0.7680919170379639,1
0.7680919170379639,0
0.7680919170379639,1
0.7680919170379639,2
0.7680919170379639,7
0.7680919170379639,14
0.7680919170379639,9
0.7680919170379639,25
0.7680919170379639,1
0.7680919170379639,16
0.7680919170379639,10
0.7680919170379639,15
0.7680919170379639,10
0.7680919170379639,23
0.7680919170379639,8
0.7680919170379639,16
0.7680919170379639,2
0.7680919170379639,4
0.7680919170379639,5
0.7680919170379639,20
0.7680919170379639,8
0.7680919170379639,32
0.7680919170379639,14
0.7680919170379639,23
0.7680919170379639,1
0.7680919170379639,21
0.7680919170379639,0
0.7680919170379639,4
0.7680919170379639,2
0.7680919170379639,19
0.7680919170379639,1
0.7680919170379639,0
0.7680919170379639,3
0.7680919170379639,0
0.7680919170379639,0
0.7680919170379639,3
0.7680919170379639,5
0.7680919170379639,0
0.7680919170379639,0
0.7680919170379639,0
0.7680919170379639,0
0.7680919170379639,0
0.7680919170379639,0
0.7680919170379639,0
0.7680919170379639,0
0.7680919170379639,11
0.7680919170379639,14
0.7680919170379639,5
0.7680919170379639,9
0.7680919170379639,0
0.7680919170379639,1
0.7680919170379639,7
0.7680919170379639,0
0.7680919170379639,3
0.7680919170379639,7
0.7680919170379639,9
0.7680919170379639,23
0.7680919170379639,19
0.7680919170379639,18
0.7680919170379639,3
0.7680919170379639,15
0.7680919170379639,9
0.7680919170379639,17
0.7680919170379639,9
0.7680919170379639,24
0.7680919170379639,0
0.7680919170379639,13
0.7680919170379639,0
0.7839922904968262,17
0.7839922904968262,35
0.7839922904968262,20
0.7839922904968262,7
0.7839922904968262,27
0.7839922904968262,0
0.7844195365905762,25
0.7844195365905762,1
0.7844195365905762,21
0.7844195365905762,0
0.7844195365905762,7
0.7844195365905762,0
0.7844195365905762,14
0.7844195365905762,0
0.7844195365905762,0
0.7844195365905762,0
0.7844195365905762,6
0.7844195365905762,5
0.7844195365905762,9
0.7844195365905762,0
0.7844195365905762,0
0.7844195365905762,1
0.7844195365905762,0
0.7844195365905762,1
0.9868946075439453,2
0.9868946075439453,0
0.9868946075439453,2
0.9868946075439453,9
0.9868946075439453,15
