Time,EMG
0.7605745792388916,0
0.7605745792388916,0
0.7605745792388916,0
0.7605745792388916,0
0.7605745792388916,25
0.7605745792388916,0
0.7605745792388916,0
0.7605745792388916,0
0.7605745792388916,0
0.7605745792388916,0
0.7605745792388916,2
0.7605745792388916,1
0.7605745792388916,0
0.7605745792388916,0
0.7605745792388916,0
0.7605745792388916,3
0.7605745792388916,0
0.7605745792388916,0
0.7605745792388916,0
0.7605745792388916,0
0.7605745792388916,0
0.7605745792388916,0
0.7605745792388916,0
0.7605745792388916,0
0.7605745792388916,0
0.7605745792388916,2
0.7605745792388916,0
0.7605745792388916,2
0.7605745792388916,10
0.7605745792388916,9
0.7605745792388916,17
0.7605745792388916,1
0.7605745792388916,3
0.7605745792388916,0
0.7605745792388916,0
0.7605745792388916,1
0.7605745792388916,7
0.7605745792388916,0
0.7691619396209717,11
0.7691619396209717,0
0.7691619396209717,0
0.7691619396209717,1
0.7691619396209717,16
0.7691619396209717,0
0.7691619396209717,3
0.7691619396209717,0
0.7691619396209717,10
0.7691619396209717,0
0.7691619396209717,0
0.7691619396209717,9
0.7691619396209717,5
0.7691619396209717,0
0.7691619396209717,0
0.7691619396209717,2
0.7691619396209717,0
0.7691619396209717,0
0.7706866264343262,0
0.7706866264343262,0
0.7706866264343262,0
0.7706866264343262,1
0.7706866264343262,0
0.7706866264343262,0
0.7706866264343262,9
0.7706866264343262,6
0.7706866264343262,0
0.7706866264343262,0
0.7706866264343262,0
0.7706866264343262,0
0.7706866264343262,0
0.7706866264343262,9
0.7706866264343262,3
0.7706866264343262,0
0.7706866264343262,4
0.7706866264343262,0
0.7706866264343262,0
0.7706866264343262,0
0.7706866264343262,3
0.7706866264343262,0
0.7706866264343262,0
0.7706866264343262,4
0.7706866264343262,0
0.7706866264343262,1
0.7706866264343262,6
0.7706866264343262,0
0.7706866264343262,0
0.7706866264343262,0
0.7706866264343262,0
0.7706866264343262,3
0.7706866264343262,0
0.7706866264343262,2
0.7706866264343262,0
0.7706866264343262,9
0.7706866264343262,0
0.7706866264343262,10
0.7706866264343262,0
0.7706866264343262,10
0.7706866264343262,0
0.7706866264343262,0
0.7706866264343262,0
0.7706866264343262,0
0.7706866264343262,7
0.7706866264343262,0
0.7706866264343262,1
0.7706866264343262,5
0.7706866264343262,0
0.7706866264343262,0
0.7706866264343262,3
0.7706866264343262,8
0.7755980491638184,0
0.7755980491638184,3
0.7755980491638184,0
0.7755980491638184,0
0.7755980491638184,0
0.7755980491638184,0
0.7755980491638184,2
0.7755980491638184,0
0.7755980491638184,0
0.7755980491638184,0
0.7755980491638184,2
0.7755980491638184,0
0.7755980491638184,0
0.7755980491638184,0
0.7755980491638184,0
0.7755980491638184,1
0.7755980491638184,0
0.956303596496582,0
0.956303596496582,0
0.956303596496582,4
0.956303596496582,0
0.956303596496582,0
0.956303596496582,0
0.956303596496582,0
0.956303596496582,0
0.956303596496582,0
0.956303596496582,3
0.956303596496582,0
0.956303596496582,1
0.9590456485748291,0
0.9590456485748291,0
0.9590456485748291,3
0.9590456485748291,9
0.9590456485748291,0
0.9590456485748291,0
1.149672508239746,0
1.1503260135650635,0
1.1503260135650635,2
1.1503260135650635,0
1.1503260135650635,0
1.1503260135650635,0
1.1503260135650635,0
1.1503260135650635,6
1.1503260135650635,0
1.1503260135650635,6
1.1503260135650635,0
1.1503260135650635,1
1.1503260135650635,0
1.1503260135650635,16
1.1503260135650635,3
1.1503260135650635,0
1.1503260135650635,2
1.1503260135650635,1
1.1503260135650635,6
1.344968557357788,0
1.344968557357788,0
1.344968557357788,4
1.344968557357788,0
1.344968557357788,3
1.344968557357788,0
1.344968557357788,1
1.344968557357788,2
1.344968557357788,12
1.344968557357788,7
1.344968557357788,3
1.344968557357788,0
1.344968557357788,0
1.344968557357788,10
1.344968557357788,0
1.344968557357788,0
1.344968557357788,4
1.344968557357788,0
1.344968557357788,1
1.5810041427612305,3
1.5810041427612305,0
1.5810041427612305,0
1.5810041427612305,5
1.5810041427612305,0
1.5810041427612305,0
1.5810041427612305,0
1.5810041427612305,0
1.5810041427612305,0
1.5810041427612305,3
1.5810041427612305,0
1.5810041427612305,0
1.5810041427612305,3
1.5810041427612305,0
1.5810041427612305,0
1.5810041427612305,0
1.5810041427612305,0
1.5810041427612305,0
1.5810041427612305,5
1.5810041427612305,12
1.5810041427612305,0
1.5810041427612305,4
1.5810041427612305,0
1.7329442501068115,0
1.7329442501068115,0
