Time,EMG
0.819328784942627,1
0.819328784942627,2
0.819328784942627,0
0.819328784942627,2
0.819328784942627,1
0.819328784942627,3
0.819328784942627,0
0.819328784942627,5
0.819328784942627,1
0.819328784942627,4
0.819328784942627,0
0.819328784942627,1
0.819328784942627,0
0.819328784942627,0
0.819328784942627,1
0.819328784942627,2
0.819328784942627,0
0.819328784942627,0
0.819328784942627,4
0.819328784942627,5
0.819328784942627,0
0.819328784942627,0
0.819328784942627,3
0.819328784942627,0
0.819328784942627,2
0.819328784942627,0
0.819328784942627,0
0.819328784942627,1
0.819328784942627,0
0.819328784942627,9
0.819328784942627,0
0.819328784942627,0
0.819328784942627,6
0.819328784942627,5
0.819328784942627,5
0.819328784942627,0
0.8210768699645996,3
0.8214254379272461,0
0.8214254379272461,2
0.8214254379272461,0
0.8214254379272461,2
0.8214254379272461,0
0.8214254379272461,2
0.8214254379272461,0
0.8214254379272461,1
0.8214254379272461,0
0.8214254379272461,0
0.8214254379272461,0
0.8214254379272461,2
0.8214254379272461,4
0.8214254379272461,7
0.8214254379272461,0
0.8214254379272461,6
0.8214254379272461,0
0.8214254379272461,3
0.8214254379272461,3
0.8214254379272461,6
0.8214254379272461,0
0.8214254379272461,4
0.8214254379272461,7
0.8214254379272461,0
0.8214254379272461,2
0.8214254379272461,6
0.8214254379272461,0
0.8214254379272461,4
0.8214254379272461,0
0.8214254379272461,1
0.8214254379272461,0
0.8214254379272461,3
0.8214254379272461,0
0.8214254379272461,0
0.8214254379272461,0
0.8214254379272461,3
0.8214254379272461,3
0.8214254379272461,0
0.8214254379272461,0
0.8214254379272461,1
0.8214254379272461,9
0.8214254379272461,0
0.8214254379272461,1
0.8214254379272461,2
0.8214254379272461,0
0.8214254379272461,4
0.8214254379272461,0
0.8214254379272461,4
0.8214254379272461,7
0.8214254379272461,1
0.8214254379272461,2
0.8214254379272461,0
0.8214254379272461,0
0.8214254379272461,6
0.8214254379272461,5
0.8214254379272461,1
0.8214254379272461,9
0.8214254379272461,0
0.8214254379272461,5
0.8214254379272461,0
0.8214254379272461,7
0.8214254379272461,3
0.8214254379272461,3
0.8214254379272461,0
0.8214254379272461,5
0.8214254379272461,0
0.8214254379272461,6
0.8214254379272461,0
0.8214254379272461,6
0.8214254379272461,0
0.8214254379272461,2
0.8214254379272461,3
0.8214254379272461,4
0.8214254379272461,0
0.8214254379272461,4
0.8214254379272461,0
0.8214254379272461,6
0.8214254379272461,0
0.8214254379272461,2
0.8214254379272461,0
0.8214254379272461,6
0.8214254379272461,0
0.8214254379272461,5
0.8214254379272461,1
0.8214254379272461,3
0.8214254379272461,0
0.8214254379272461,0
0.8214254379272461,0
0.8214254379272461,0
0.8214254379272461,4
0.8214254379272461,0
0.8214254379272461,0
0.8214254379272461,0
1.0832273960113525,0
1.0832273960113525,0
1.0832273960113525,6
1.0832273960113525,1
1.0832273960113525,0
1.0832273960113525,1
1.0832273960113525,3
1.0832273960113525,0
1.0832273960113525,6
1.0832273960113525,4
1.0832273960113525,16
1.0832273960113525,1
1.0832273960113525,6
1.0832273960113525,5
1.0832273960113525,7
1.0832273960113525,3
1.0832273960113525,3
1.0832273960113525,0
1.0832273960113525,0
1.0832273960113525,0
1.0832273960113525,0
1.0832273960113525,0
1.0832273960113525,1
1.0832273960113525,0
1.0832273960113525,0
1.3331737518310547,0
1.3331737518310547,0
1.3331737518310547,1
1.3331737518310547,4
1.3331737518310547,0
1.3331737518310547,0
1.3331737518310547,0
1.3331737518310547,0
1.3331737518310547,0
1.3331737518310547,0
1.3331737518310547,1
1.3331737518310547,0
1.3331737518310547,0
1.3331737518310547,0
1.3331737518310547,0
1.3331737518310547,2
1.3331737518310547,0
1.3331737518310547,0
1.3331737518310547,0
1.3331737518310547,0
1.3331737518310547,0
1.3331737518310547,0
1.3331737518310547,0
1.3331737518310547,0
1.3331737518310547,0
1.5695273876190186,1
1.5695273876190186,0
1.5729682445526123,0
1.5729682445526123,0
1.5729682445526123,0
1.5729682445526123,0
1.5729682445526123,1
1.5729682445526123,0
1.5729682445526123,0
1.5729682445526123,0
1.5729682445526123,0
1.5729682445526123,0
1.5729682445526123,1
1.5729682445526123,0
1.5729682445526123,2
1.5729682445526123,0
1.5729682445526123,0
1.5729682445526123,0
1.5729682445526123,0
1.5729682445526123,0
1.5729682445526123,0
1.5729682445526123,0
1.5729682445526123,0
1.7483580112457275,0
1.7483580112457275,0
1.7483580112457275,0
1.7483580112457275,0
1.7483580112457275,0
1.7483580112457275,0
1.7483580112457275,0
1.7483580112457275,0
1.7483580112457275,0
1.7483580112457275,0
1.7483580112457275,0
1.7483580112457275,0
1.7483580112457275,0
1.7483580112457275,0
1.7483580112457275,0
1.7483580112457275,0
1.7483580112457275,0
1.7483580112457275,0
1.9848947525024414,0
1.9848947525024414,0
1.9848947525024414,2
1.9848947525024414,0
1.9848947525024414,4
1.9848947525024414,0
1.9848947525024414,2
1.9848947525024414,0
1.9848947525024414,0
1.9848947525024414,0
1.9848947525024414,0
1.9848947525024414,0
1.9848947525024414,2
1.9848947525024414,0
1.9848947525024414,0
1.9848947525024414,0
1.9997239112854004,0
1.9997239112854004,0
1.9997239112854004,0
1.9997239112854004,0
1.9997239112854004,0
1.9997239112854004,0
1.9997239112854004,0
1.9997239112854004,0
2.113051414489746,0
2.113051414489746,0
2.113051414489746,0
2.113051414489746,0
2.113051414489746,0
2.113051414489746,0
2.113051414489746,0
2.1180498600006104,0
2.1180498600006104,0
2.1180498600006104,0
2.1180498600006104,0
2.1180498600006104,0
2.2394001483917236,1
2.2394001483917236,0
2.2394001483917236,0
2.2394001483917236,0
2.2394001483917236,4
2.2394001483917236,0
2.2394001483917236,0
2.2394001483917236,0
2.2394001483917236,0
2.2394001483917236,0
2.2394001483917236,0
2.2394001483917236,2
2.334625244140625,1
2.334625244140625,0
2.334625244140625,2
2.334625244140625,0
2.334625244140625,0
2.334625244140625,0
2.334625244140625,0
2.334625244140625,0
2.334625244140625,0
2.334625244140625,0
2.4301795959472656,0
2.4301795959472656,0
2.4301795959472656,0
2.4301795959472656,0
2.4301795959472656,0
2.4301795959472656,0
2.4301795959472656,1
2.4301795959472656,3
2.4301795959472656,0
2.4301795959472656,0
2.536045789718628,0
2.536045789718628,3
2.536045789718628,0
2.536045789718628,0
2.536045789718628,0
2.536045789718628,0
2.536045789718628,1
2.536045789718628,0
2.536045789718628,0
2.637030839920044,4
2.637030839920044,0
2.637030839920044,0
2.637030839920044,0
2.637030839920044,0
2.637030839920044,0
2.637030839920044,0
2.637030839920044,0
2.637030839920044,0
2.637030839920044,0
2.742027997970581,4
2.742027997970581,1
2.742027997970581,1
2.742027997970581,0
2.742027997970581,0
2.742027997970581,0
2.742027997970581,0
2.742027997970581,0
2.742027997970581,0
2.742027997970581,0
2.8280913829803467,0
2.8280913829803467,0
2.8280913829803467,0
2.8280913829803467,0
2.8280913829803467,1
2.8280913829803467,5
2.8280913829803467,0
2.8280913829803467,18
2.8280913829803467,0
2.8280913829803467,0
2.9327545166015625,6
2.9327545166015625,5
2.9327545166015625,0
2.9327545166015625,14
2.9327545166015625,1
2.9327545166015625,19
2.9376208782196045,13
2.9376208782196045,10
2.9376208782196045,7
3.033803939819336,1
3.033803939819336,17
3.033803939819336,19
3.033803939819336,0
3.033803939819336,13
3.033803939819336,0
3.033803939819336,30
3.033803939819336,0
3.033803939819336,55
3.033803939819336,34
3.134023666381836,0
3.134023666381836,14
3.134023666381836,48
3.134023666381836,11
3.134023666381836,0
3.134023666381836,5
3.134023666381836,60
3.134023666381836,60
3.134023666381836,0
3.134023666381836,25
3.2345690727233887,39
3.2345690727233887,72
3.2345690727233887,100
3.2345690727233887,8
3.2345690727233887,10
3.2345690727233887,27
3.2345690727233887,43
3.2345690727233887,44
3.2345690727233887,4
3.33419132232666,30
3.33419132232666,13
3.33419132232666,22
3.33419132232666,1
3.33419132232666,16
3.33419132232666,15
3.33419132232666,63
3.33419132232666,65
3.33419132232666,2
3.33419132232666,51
3.433210849761963,23
3.433210849761963,1
3.433210849761963,2
3.433210849761963,13
3.433210849761963,99
3.433210849761963,48
3.433210849761963,0
3.433210849761963,0
3.433210849761963,0
3.433210849761963,11
3.5249879360198975,58
3.5249879360198975,10
3.5249879360198975,16
3.5249879360198975,27
3.5249879360198975,13
3.5249879360198975,17
3.5249879360198975,2
3.5249879360198975,13
3.5249879360198975,2
3.5249879360198975,0
3.6309854984283447,11
3.6309854984283447,42
3.6309854984283447,0
3.6309854984283447,10
3.6309854984283447,16
3.6309854984283447,0
3.6309854984283447,5
3.6309854984283447,31
3.6309854984283447,8
3.7257747650146484,15
3.7257747650146484,0
3.7257747650146484,0
3.7257747650146484,14
3.7257747650146484,0
3.7257747650146484,0
3.7257747650146484,0
3.7257747650146484,37
3.7257747650146484,0
3.7257747650146484,0
3.826692581176758,0
3.826692581176758,0
3.826692581176758,0
3.826692581176758,0
3.826692581176758,0
3.826692581176758,0
3.826692581176758,0
3.828211545944214,0
3.828211545944214,0
3.828211545944214,0
3.9225265979766846,0
3.9225265979766846,0
3.9225265979766846,0
3.9225265979766846,0
3.9225265979766846,2
3.9225265979766846,0
3.9225265979766846,0
3.9225265979766846,0
3.9225265979766846,3
4.017415761947632,0
4.017415761947632,0
4.017415761947632,0
4.017415761947632,0
4.017415761947632,0
4.017415761947632,0
4.017415761947632,0
4.017415761947632,0
4.017415761947632,0
4.017415761947632,0
4.123053073883057,0
4.123053073883057,0
4.123053073883057,0
4.123053073883057,0
4.123053073883057,0
4.123053073883057,0
4.123053073883057,0
4.123053073883057,0
4.123053073883057,1
4.123053073883057,0
4.2074925899505615,0
4.2074925899505615,0
4.2074925899505615,0
4.2074925899505615,0
4.2074925899505615,0
4.2074925899505615,0
4.2074925899505615,0
4.2074925899505615,0
4.2074925899505615,0
4.304868698120117,0
4.304868698120117,0
4.304868698120117,0
4.304868698120117,0
4.304868698120117,0
4.304868698120117,0
4.304868698120117,0
4.304868698120117,0
4.304868698120117,0
4.405018329620361,0
4.405018329620361,0
4.405018329620361,0
4.405018329620361,0
4.405018329620361,0
4.405018329620361,0
4.405018329620361,0
4.405018329620361,0
4.405018329620361,0
4.405018329620361,0
4.49509859085083,0
4.49509859085083,0
4.49509859085083,0
4.49509859085083,0
4.49509859085083,0
4.49509859085083,0
4.49509859085083,1
4.49509859085083,0
4.49509859085083,0
4.589513540267944,0
4.589513540267944,0
4.589513540267944,4
4.589513540267944,0
4.589513540267944,1
4.589513540267944,0
4.589513540267944,0
4.589513540267944,0
4.589513540267944,0
4.685096263885498,0
4.685096263885498,2
4.685096263885498,0
4.685096263885498,3
4.685096263885498,0
4.685096263885498,0
4.685096263885498,0
4.685096263885498,0
4.685096263885498,1
4.775063991546631,0
4.775063991546631,0
4.775063991546631,0
4.775063991546631,0
4.775063991546631,0
4.775063991546631,0
4.775063991546631,0
4.775063991546631,0
4.775063991546631,0
4.859962463378906,0
4.859962463378906,0
4.859962463378906,0
4.859962463378906,0
4.859962463378906,1
4.859962463378906,0
4.859962463378906,0
4.859962463378906,0
4.859962463378906,0
4.972215890884399,0
4.972215890884399,0
4.972215890884399,0
4.972215890884399,0
4.972215890884399,0
4.972215890884399,1
4.972215890884399,0
4.972215890884399,0
